Plaza ID,Date,Hour,Direction,# Vehicles - E-ZPass,# Vehicles - VToll
5,2017-01-17,2,O,22,4
5,2017-01-17,3,I,7,0
5,2017-01-17,3,O,31,4
5,2017-01-17,4,I,26,2
5,2017-01-17,4,O,66,9
5,2017-01-17,5,I,109,14
5,2017-01-17,5,O,341,22
5,2017-01-17,6,I,283,38
5,2017-01-17,6,O,915,41
5,2017-01-17,7,I,389,52
5,2017-01-17,7,O,1462,84
5,2017-01-17,8,I,379,49
5,2017-01-17,8,O,1012,79
5,2017-01-17,9,I,325,36
5,2017-01-17,9,O,696,42
5,2017-01-17,10,I,321,37
5,2017-01-17,10,O,470,45
5,2017-01-17,11,I,332,39
5,2017-01-17,11,O,405,46
5,2017-01-17,12,I,363,50
5,2017-01-17,12,O,398,45
5,2017-01-17,13,I,432,48
5,2017-01-17,13,O,402,34
5,2017-01-17,14,I,535,65
5,2017-01-17,14,O,472,55
5,2017-01-17,15,I,924,72
5,2017-01-17,15,O,574,70
5,2017-01-17,16,I,1122,69
5,2017-01-17,16,O,440,61
5,2017-01-17,17,I,1128,88
5,2017-01-17,17,O,512,59
5,2017-01-17,18,I,1009,70
5,2017-01-17,18,O,424,52
5,2017-01-17,19,I,656,53
5,2017-01-17,19,O,285,37
5,2017-01-17,20,I,468,35
5,2017-01-17,20,O,187,23
5,2017-01-17,21,I,336,27
5,2017-01-17,21,O,136,28
5,2017-01-17,22,I,21,0
5,2017-01-17,22,O,66,18
5,2017-01-17,23,I,0,0
5,2017-01-17,23,O,45,12
5,2017-01-16,0,I,98,19
5,2017-01-16,0,O,50,9
5,2017-01-16,1,I,61,12
5,2017-01-16,1,O,24,9
5,2017-01-16,2,I,29,13
5,2017-01-16,2,O,18,10
5,2017-01-16,3,I,23,2
5,2017-01-16,3,O,20,8
5,2017-01-16,4,I,23,6
5,2017-01-16,4,O,36,2
5,2017-01-16,5,I,50,8
5,2017-01-16,5,O,163,15
5,2017-01-16,6,I,199,35
5,2017-01-16,6,O,374,35
5,2017-01-16,7,I,214,44
5,2017-01-16,7,O,454,41
5,2017-01-16,8,I,283,42
5,2017-01-16,8,O,579,49
5,2017-01-16,9,I,287,43
5,2017-01-16,9,O,606,42
5,2017-01-16,10,I,328,35
5,2017-01-16,10,O,550,27
5,2017-01-16,11,I,382,47
5,2017-01-16,11,O,562,34
5,2017-01-16,12,I,441,67
5,2017-01-16,12,O,551,57
5,2017-01-16,13,I,523,64
5,2017-01-16,13,O,467,50
5,2017-01-16,14,I,684,57
5,2017-01-16,14,O,498,63
5,2017-01-16,15,I,667,73
5,2017-01-16,15,O,641,82
5,2017-01-16,16,I,793,83
5,2017-01-16,16,O,454,91
5,2017-01-16,17,I,796,65
5,2017-01-16,17,O,491,59
5,2017-01-16,18,I,617,62
5,2017-01-16,18,O,393,52
5,2017-01-16,19,I,474,45
5,2017-01-16,19,O,262,40
5,2017-01-16,20,I,387,36
5,2017-01-16,20,O,198,38
5,2017-01-16,21,I,283,33
5,2017-01-16,21,O,158,29
5,2017-01-16,22,I,3,1
5,2017-01-16,22,O,76,8
5,2017-01-16,23,I,0,0
5,2017-01-16,23,O,68,17
5,2017-01-15,0,I,163,30
5,2017-01-15,0,O,80,21
5,2017-01-15,1,I,99,12
5,2017-01-15,1,O,50,14
5,2017-01-15,2,I,52,10
5,2017-01-15,2,O,31,10
5,2017-01-15,3,I,43,13
5,2017-01-15,3,O,26,6
5,2017-01-15,4,I,38,9
5,2017-01-15,4,O,23,7
5,2017-01-15,5,I,30,9
5,2017-01-15,5,O,48,10
5,2017-01-15,6,I,69,12
5,2017-01-15,6,O,121,10
5,2017-01-15,7,I,82,15
5,2017-01-15,7,O,179,20
5,2017-01-15,8,I,130,18
5,2017-01-15,8,O,250,28
5,2017-01-15,9,I,176,26
5,2017-01-15,9,O,346,24
5,2017-01-15,10,I,262,30
5,2017-01-15,10,O,421,43
5,2017-01-15,11,I,316,44
5,2017-01-15,11,O,537,35
5,2017-01-15,12,I,466,64
5,2017-01-15,12,O,521,37
5,2017-01-15,13,I,494,60
5,2017-01-15,13,O,465,67
5,2017-01-15,14,I,575,49
5,2017-01-15,14,O,505,71
5,2017-01-15,15,I,607,81
5,2017-01-15,15,O,495,57
5,2017-01-15,16,I,629,77
5,2017-01-15,16,O,436,57
5,2017-01-15,17,I,632,61
5,2017-01-15,17,O,371,56
5,2017-01-15,18,I,515,68
5,2017-01-15,18,O,330,43
5,2017-01-15,19,I,523,75
5,2017-01-15,19,O,220,30
5,2017-01-15,20,I,518,63
5,2017-01-15,20,O,231,37
5,2017-01-15,21,I,487,72
5,2017-01-15,21,O,179,27
5,2017-01-15,22,I,206,20
5,2017-01-15,22,O,154,33
5,2017-01-15,23,I,142,20
5,2017-01-15,23,O,93,16
5,2017-01-14,0,I,0,0
5,2017-01-14,0,O,30,6
5,2017-01-14,1,I,0,0
5,2017-01-14,1,O,25,5
5,2017-01-14,2,I,0,0
5,2017-01-14,2,O,14,15
5,2017-01-14,3,I,0,0
5,2017-01-14,3,O,21,4
5,2017-01-14,4,I,0,0
5,2017-01-14,4,O,30,6
5,2017-01-14,5,I,57,10
5,2017-01-14,5,O,112,10
5,2017-01-14,6,I,84,21
5,2017-01-14,6,O,217,19
5,2017-01-14,7,I,163,26
5,2017-01-14,7,O,327,20
5,2017-01-14,8,I,183,40
5,2017-01-14,8,O,374,28
5,2017-01-14,9,I,279,43
5,2017-01-14,9,O,456,43
5,2017-01-14,10,I,288,39
5,2017-01-14,10,O,502,50
5,2017-01-14,11,I,393,54
5,2017-01-14,11,O,486,31
5,2017-01-14,12,I,449,41
5,2017-01-14,12,O,500,51
5,2017-01-14,13,I,428,49
5,2017-01-14,13,O,484,58
5,2017-01-14,14,I,520,60
5,2017-01-14,14,O,449,63
5,2017-01-14,15,I,491,54
5,2017-01-14,15,O,470,84
5,2017-01-14,16,I,512,66
5,2017-01-14,16,O,392,57
5,2017-01-14,17,I,443,65
5,2017-01-14,17,O,328,52
5,2017-01-14,18,I,404,56
5,2017-01-14,18,O,315,43
5,2017-01-14,19,I,336,52
5,2017-01-14,19,O,316,48
5,2017-01-14,20,I,296,33
5,2017-01-14,20,O,231,29
5,2017-01-14,21,I,280,40
5,2017-01-14,21,O,158,30
5,2017-01-14,22,I,207,28
5,2017-01-14,22,O,161,37
5,2017-01-14,23,I,211,41
5,2017-01-14,23,O,128,35
5,2017-01-13,0,I,0,0
5,2017-01-13,0,O,27,5
5,2017-01-13,1,I,0,0
5,2017-01-13,1,O,23,2
5,2017-01-13,2,I,14,0
5,2017-01-13,2,O,29,9
5,2017-01-13,3,I,12,2
5,2017-01-13,3,O,19,2
5,2017-01-13,4,I,25,3
5,2017-01-13,4,O,64,4
5,2017-01-13,5,I,108,17
5,2017-01-13,5,O,314,22
5,2017-01-13,6,I,294,43
5,2017-01-13,6,O,900,47
5,2017-01-13,7,I,404,40
5,2017-01-13,7,O,1406,75
5,2017-01-13,8,I,453,55
5,2017-01-13,8,O,864,82
5,2017-01-13,9,I,373,44
5,2017-01-13,9,O,594,50
5,2017-01-13,10,I,362,47
5,2017-01-13,10,O,519,45
5,2017-01-13,11,I,389,48
5,2017-01-13,11,O,475,36
5,2017-01-13,12,I,482,46
5,2017-01-13,12,O,540,49
5,2017-01-13,13,I,619,58
5,2017-01-13,13,O,561,69
5,2017-01-13,14,I,1014,83
5,2017-01-13,14,O,492,51
5,2017-01-13,15,I,1219,87
5,2017-01-13,15,O,616,69
5,2017-01-13,16,I,987,99
5,2017-01-13,16,O,501,86
5,2017-01-13,17,I,901,76
5,2017-01-13,17,O,484,78
5,2017-01-13,18,I,707,63
5,2017-01-13,18,O,432,60
5,2017-01-13,19,I,502,47
5,2017-01-13,19,O,311,38
5,2017-01-13,20,I,419,43
5,2017-01-13,20,O,231,37
5,2017-01-13,21,I,379,50
5,2017-01-13,21,O,156,34
5,2017-01-13,22,I,28,2
5,2017-01-13,22,O,98,20
5,2017-01-13,23,I,0,0
5,2017-01-13,23,O,75,17
5,2017-01-12,0,I,0,0
5,2017-01-12,0,O,34,10
5,2017-01-12,1,I,0,0
5,2017-01-12,1,O,19,4
5,2017-01-12,2,I,0,0
5,2017-01-12,2,O,13,2
5,2017-01-12,3,I,0,0
5,2017-01-12,3,O,19,7
5,2017-01-12,4,I,2,0
5,2017-01-12,4,O,41,2
5,2017-01-12,5,I,110,20
5,2017-01-12,5,O,360,19
5,2017-01-12,6,I,303,33
5,2017-01-12,6,O,904,35
5,2017-01-12,7,I,400,48
5,2017-01-12,7,O,1439,79
5,2017-01-12,8,I,408,42
5,2017-01-12,8,O,1049,87
5,2017-01-12,9,I,326,36
5,2017-01-12,9,O,673,45
5,2017-01-12,10,I,326,49
5,2017-01-12,10,O,485,36
5,2017-01-12,11,I,342,34
5,2017-01-12,11,O,450,44
5,2017-01-12,12,I,359,44
5,2017-01-12,12,O,457,45
5,2017-01-12,13,I,418,46
5,2017-01-12,13,O,442,57
5,2017-01-12,14,I,692,55
5,2017-01-12,14,O,564,68
5,2017-01-12,15,I,1005,89
5,2017-01-12,15,O,631,68
5,2017-01-12,16,I,1010,90
5,2017-01-12,16,O,561,61
5,2017-01-12,17,I,1089,78
5,2017-01-12,17,O,521,73
5,2017-01-12,18,I,1065,55
5,2017-01-12,18,O,437,61
5,2017-01-12,19,I,731,57
5,2017-01-12,19,O,309,34
5,2017-01-12,20,I,489,39
5,2017-01-12,20,O,243,36
5,2017-01-12,21,I,445,40
5,2017-01-12,21,O,146,23
5,2017-01-12,22,I,15,2
5,2017-01-12,22,O,102,17
5,2017-01-12,23,I,0,0
5,2017-01-12,23,O,60,14
5,2017-01-11,0,I,0,0
5,2017-01-11,0,O,32,11
5,2017-01-11,1,I,0,0
5,2017-01-11,1,O,18,3
5,2017-01-11,2,I,13,4
5,2017-01-11,2,O,16,6
5,2017-01-11,3,I,12,3
5,2017-01-11,3,O,15,2
5,2017-01-11,4,I,17,2
5,2017-01-11,4,O,58,6
5,2017-01-11,5,I,88,15
5,2017-01-11,5,O,334,25
5,2017-01-11,6,I,293,41
5,2017-01-11,6,O,890,47
5,2017-01-11,7,I,391,42
5,2017-01-11,7,O,1464,60
5,2017-01-11,8,I,420,46
5,2017-01-11,8,O,993,82
5,2017-01-11,9,I,354,31
5,2017-01-11,9,O,655,48
5,2017-01-11,10,I,356,43
5,2017-01-11,10,O,502,44
5,2017-01-11,11,I,403,40
5,2017-01-11,11,O,450,27
5,2017-01-11,12,I,412,40
5,2017-01-11,12,O,411,51
5,2017-01-11,13,I,442,47
5,2017-01-11,13,O,413,53
5,2017-01-11,14,I,678,43
5,2017-01-11,14,O,500,42
5,2017-01-11,15,I,940,75
5,2017-01-11,15,O,612,64
5,2017-01-11,16,I,924,80
5,2017-01-11,16,O,521,51
5,2017-01-11,17,I,1047,81
5,2017-01-11,17,O,536,65
5,2017-01-11,18,I,995,68
5,2017-01-11,18,O,434,43
5,2017-01-11,19,I,662,49
5,2017-01-11,19,O,263,42
5,2017-01-11,20,I,422,35
5,2017-01-11,20,O,221,28
5,2017-01-11,21,I,405,29
5,2017-01-11,21,O,154,23
5,2017-01-11,22,I,5,1
5,2017-01-11,22,O,86,11
5,2017-01-11,23,I,0,0
5,2017-01-11,23,O,56,12
5,2017-01-10,0,I,0,0
5,2017-01-10,0,O,29,2
5,2017-01-10,1,I,0,0
5,2017-01-10,1,O,13,2
5,2017-01-10,2,I,0,0
5,2017-01-10,2,O,11,1
5,2017-01-10,3,I,0,0
5,2017-01-10,3,O,17,1
5,2017-01-10,4,I,0,0
5,2017-01-10,4,O,35,1
5,2017-01-10,5,I,96,18
5,2017-01-10,5,O,355,23
5,2017-01-10,6,I,284,30
5,2017-01-10,6,O,876,35
5,2017-01-10,7,I,384,45
5,2017-01-10,7,O,1130,54
5,2017-01-10,8,I,401,48
5,2017-01-10,8,O,1283,97
5,2017-01-10,9,I,326,43
5,2017-01-10,9,O,671,49
5,2017-01-10,10,I,278,32
5,2017-01-10,10,O,481,36
5,2017-01-10,11,I,292,38
5,2017-01-10,11,O,412,39
5,2017-01-10,12,I,318,35
5,2017-01-10,12,O,388,34
5,2017-01-10,13,I,363,37
5,2017-01-10,13,O,385,44
5,2017-01-10,14,I,488,41
5,2017-01-10,14,O,448,44
5,2017-01-10,15,I,780,53
5,2017-01-10,15,O,569,77
5,2017-01-10,16,I,1032,66
5,2017-01-10,16,O,538,62
5,2017-01-10,17,I,1077,68
5,2017-01-10,17,O,478,59
5,2017-01-10,18,I,980,61
5,2017-01-10,18,O,397,63
5,2017-01-10,19,I,717,49
5,2017-01-10,19,O,278,41
5,2017-01-10,20,I,440,44
5,2017-01-10,20,O,181,30
5,2017-01-10,21,I,363,25
5,2017-01-10,21,O,138,32
5,2017-01-10,22,I,0,0
5,2017-01-10,22,O,73,14
5,2017-01-10,23,I,0,0
5,2017-01-10,23,O,69,13
5,2017-01-09,0,I,64,7
5,2017-01-09,0,O,20,12
5,2017-01-09,1,I,37,4
5,2017-01-09,1,O,24,5
5,2017-01-09,2,I,13,6
5,2017-01-09,2,O,18,4
5,2017-01-09,3,I,24,5
5,2017-01-09,3,O,22,5
5,2017-01-09,4,I,25,3
5,2017-01-09,4,O,65,2
5,2017-01-09,5,I,97,16
5,2017-01-09,5,O,311,21
5,2017-01-09,6,I,238,29
5,2017-01-09,6,O,854,25
5,2017-01-09,7,I,355,43
5,2017-01-09,7,O,1525,77
5,2017-01-09,8,I,389,50
5,2017-01-09,8,O,956,71
5,2017-01-09,9,I,297,35
5,2017-01-09,9,O,672,49
5,2017-01-09,10,I,293,32
5,2017-01-09,10,O,470,39
5,2017-01-09,11,I,303,39
5,2017-01-09,11,O,422,46
5,2017-01-09,12,I,294,40
5,2017-01-09,12,O,363,37
5,2017-01-09,13,I,387,39
5,2017-01-09,13,O,383,46
5,2017-01-09,14,I,499,43
5,2017-01-09,14,O,437,48
5,2017-01-09,15,I,783,53
5,2017-01-09,15,O,540,65
5,2017-01-09,16,I,993,64
5,2017-01-09,16,O,494,67
5,2017-01-09,17,I,963,60
5,2017-01-09,17,O,477,66
5,2017-01-09,18,I,868,62
5,2017-01-09,18,O,338,52
5,2017-01-09,19,I,657,47
5,2017-01-09,19,O,258,33
5,2017-01-09,20,I,411,34
5,2017-01-09,20,O,187,32
5,2017-01-09,21,I,375,27
5,2017-01-09,21,O,130,23
5,2017-01-09,22,I,8,0
5,2017-01-09,22,O,73,18
5,2017-01-09,23,I,0,0
5,2017-01-09,23,O,42,9
5,2017-01-08,0,I,117,15
5,2017-01-08,0,O,48,9
5,2017-01-08,1,I,55,9
5,2017-01-08,1,O,40,7
5,2017-01-08,2,I,33,8
5,2017-01-08,2,O,22,8
5,2017-01-08,3,I,22,7
5,2017-01-08,3,O,16,3
5,2017-01-08,4,I,26,13
5,2017-01-08,4,O,24,7
5,2017-01-08,5,I,39,4
5,2017-01-08,5,O,54,8
5,2017-01-08,6,I,71,11
5,2017-01-08,6,O,122,16
5,2017-01-08,7,I,88,10
5,2017-01-08,7,O,196,19
5,2017-01-08,8,I,91,12
5,2017-01-08,8,O,230,24
5,2017-01-08,9,I,163,18
5,2017-01-08,9,O,247,31
5,2017-01-08,10,I,189,22
5,2017-01-08,10,O,367,23
5,2017-01-08,11,I,243,26
5,2017-01-08,11,O,407,41
5,2017-01-08,12,I,354,34
5,2017-01-08,12,O,423,36
5,2017-01-08,13,I,367,34
5,2017-01-08,13,O,455,41
5,2017-01-08,14,I,406,49
5,2017-01-08,14,O,368,37
5,2017-01-08,15,I,394,53
5,2017-01-08,15,O,355,35
5,2017-01-08,16,I,421,45
5,2017-01-08,16,O,292,42
5,2017-01-08,17,I,370,39
5,2017-01-08,17,O,220,30
5,2017-01-08,18,I,302,29
5,2017-01-08,18,O,233,42
5,2017-01-08,19,I,260,35
5,2017-01-08,19,O,224,45
5,2017-01-08,20,I,290,36
5,2017-01-08,20,O,204,40
5,2017-01-08,21,I,186,22
5,2017-01-08,21,O,122,23
5,2017-01-08,22,I,149,28
5,2017-01-08,22,O,83,22
5,2017-01-08,23,I,87,22
5,2017-01-08,23,O,70,20
5,2017-01-07,0,I,175,19
5,2017-01-07,0,O,56,16
5,2017-01-07,1,I,74,20
5,2017-01-07,1,O,42,9
5,2017-01-07,2,I,65,14
5,2017-01-07,2,O,30,6
5,2017-01-07,3,I,36,5
5,2017-01-07,3,O,23,8
5,2017-01-07,4,I,41,14
5,2017-01-07,4,O,35,7
5,2017-01-07,5,I,45,6
5,2017-01-07,5,O,119,7
5,2017-01-07,6,I,96,10
5,2017-01-07,6,O,191,20
5,2017-01-07,7,I,130,21
5,2017-01-07,7,O,336,26
5,2017-01-07,8,I,208,39
5,2017-01-07,8,O,365,33
5,2017-01-07,9,I,265,41
5,2017-01-07,9,O,445,31
5,2017-01-07,10,I,284,35
5,2017-01-07,10,O,437,42
5,2017-01-07,11,I,328,8
5,2017-01-07,11,O,395,31
5,2017-01-07,12,I,358,25
5,2017-01-07,12,O,337,42
5,2017-01-07,13,I,352,16
5,2017-01-07,13,O,317,40
5,2017-01-07,14,I,376,44
5,2017-01-07,14,O,270,46
5,2017-01-07,15,I,317,41
5,2017-01-07,15,O,284,33
5,2017-01-07,16,I,296,37
5,2017-01-07,16,O,269,34
5,2017-01-07,17,I,300,35
5,2017-01-07,17,O,241,38
5,2017-01-07,18,I,259,32
5,2017-01-07,18,O,172,25
5,2017-01-07,19,I,227,29
5,2017-01-07,19,O,188,28
5,2017-01-07,20,I,182,20
5,2017-01-07,20,O,111,22
5,2017-01-07,21,I,143,14
5,2017-01-07,21,O,92,9
5,2017-01-07,22,I,127,22
5,2017-01-07,22,O,77,18
5,2017-01-07,23,I,126,19
5,2017-01-07,23,O,84,22
5,2017-01-06,0,I,108,14
5,2017-01-06,0,O,49,9
5,2017-01-06,1,I,45,6
5,2017-01-06,1,O,22,6
5,2017-01-06,2,I,29,8
5,2017-01-06,2,O,19,5
5,2017-01-06,3,I,35,5
5,2017-01-06,3,O,29,6
5,2017-01-06,4,I,26,3
5,2017-01-06,4,O,73,7
5,2017-01-06,5,I,99,8
5,2017-01-06,5,O,298,22
5,2017-01-06,6,I,277,26
5,2017-01-06,6,O,832,46
5,2017-01-06,7,I,352,38
5,2017-01-06,7,O,1479,71
5,2017-01-06,8,I,383,45
5,2017-01-06,8,O,900,87
5,2017-01-06,9,I,307,47
5,2017-01-06,9,O,567,43
5,2017-01-06,10,I,327,42
5,2017-01-06,10,O,439,30
5,2017-01-06,11,I,286,40
5,2017-01-06,11,O,439,47
5,2017-01-06,12,I,380,36
5,2017-01-06,12,O,494,63
5,2017-01-06,13,I,506,49
5,2017-01-06,13,O,517,56
5,2017-01-06,14,I,810,65
5,2017-01-06,14,O,565,63
5,2017-01-06,15,I,1155,85
5,2017-01-06,15,O,591,80
5,2017-01-06,16,I,850,71
5,2017-01-06,16,O,511,79
5,2017-01-06,17,I,805,63
5,2017-01-06,17,O,450,75
5,2017-01-06,18,I,701,51
5,2017-01-06,18,O,438,54
5,2017-01-06,19,I,505,44
5,2017-01-06,19,O,350,48
5,2017-01-06,20,I,440,46
5,2017-01-06,20,O,222,40
5,2017-01-06,21,I,345,44
5,2017-01-06,21,O,175,31
5,2017-01-06,22,I,274,31
5,2017-01-06,22,O,153,43
5,2017-01-06,23,I,239,24
5,2017-01-06,23,O,126,25
5,2017-01-05,0,I,120,12
5,2017-01-05,0,O,44,13
5,2017-01-05,1,I,51,8
5,2017-01-05,1,O,28,6
5,2017-01-05,2,I,37,2
5,2017-01-05,2,O,21,5
5,2017-01-05,3,I,25,4
5,2017-01-05,3,O,28,6
5,2017-01-05,4,I,24,4
5,2017-01-05,4,O,67,5
5,2017-01-05,5,I,92,10
5,2017-01-05,5,O,321,21
5,2017-01-05,6,I,300,33
5,2017-01-05,6,O,919,47
5,2017-01-05,7,I,381,56
5,2017-01-05,7,O,1624,79
5,2017-01-05,8,I,404,50
5,2017-01-05,8,O,960,64
5,2017-01-05,9,I,351,48
5,2017-01-05,9,O,619,56
5,2017-01-05,10,I,273,32
5,2017-01-05,10,O,507,65
5,2017-01-05,11,I,287,34
5,2017-01-05,11,O,504,47
5,2017-01-05,12,I,379,40
5,2017-01-05,12,O,431,48
5,2017-01-05,13,I,410,36
5,2017-01-05,13,O,508,43
5,2017-01-05,14,I,590,51
5,2017-01-05,14,O,581,52
5,2017-01-05,15,I,904,69
5,2017-01-05,15,O,632,88
5,2017-01-05,16,I,933,77
5,2017-01-05,16,O,570,72
5,2017-01-05,17,I,1066,86
5,2017-01-05,17,O,504,75
5,2017-01-05,18,I,1051,61
5,2017-01-05,18,O,458,50
5,2017-01-05,19,I,656,50
5,2017-01-05,19,O,295,41
5,2017-01-05,20,I,495,37
5,2017-01-05,20,O,193,24
5,2017-01-05,21,I,336,37
5,2017-01-05,21,O,137,26
5,2017-01-05,22,I,263,22
5,2017-01-05,22,O,117,22
5,2017-01-05,23,I,161,20
5,2017-01-05,23,O,93,17
5,2017-01-04,0,I,114,16
5,2017-01-04,0,O,40,7
5,2017-01-04,1,I,52,4
5,2017-01-04,1,O,21,4
5,2017-01-04,2,I,40,3
5,2017-01-04,2,O,20,3
5,2017-01-04,3,I,22,4
5,2017-01-04,3,O,17,1
5,2017-01-04,4,I,31,4
5,2017-01-04,4,O,67,4
5,2017-01-04,5,I,93,10
5,2017-01-04,5,O,337,21
5,2017-01-04,6,I,293,47
5,2017-01-04,6,O,919,42
5,2017-01-04,7,I,379,54
5,2017-01-04,7,O,1477,92
5,2017-01-04,8,I,366,54
5,2017-01-04,8,O,994,63
5,2017-01-04,9,I,401,49
5,2017-01-04,9,O,643,51
5,2017-01-04,10,I,328,34
5,2017-01-04,10,O,513,42
5,2017-01-04,11,I,298,51
5,2017-01-04,11,O,452,34
5,2017-01-04,12,I,315,45
5,2017-01-04,12,O,442,46
5,2017-01-04,13,I,404,43
5,2017-01-04,13,O,473,49
5,2017-01-04,14,I,679,49
5,2017-01-04,14,O,477,52
5,2017-01-04,15,I,938,73
5,2017-01-04,15,O,558,69
5,2017-01-04,16,I,1059,85
5,2017-01-04,16,O,530,69
5,2017-01-04,17,I,1124,84
5,2017-01-04,17,O,564,73
5,2017-01-04,18,I,864,63
5,2017-01-04,18,O,439,70
5,2017-01-04,19,I,687,75
5,2017-01-04,19,O,324,46
5,2017-01-04,20,I,572,38
5,2017-01-04,20,O,188,28
5,2017-01-04,21,I,323,36
5,2017-01-04,21,O,137,25
5,2017-01-04,22,I,231,24
5,2017-01-04,22,O,125,30
5,2017-01-04,23,I,135,15
5,2017-01-04,23,O,86,21
5,2017-01-03,0,I,84,14
5,2017-01-03,0,O,39,14
5,2017-01-03,1,I,44,8
5,2017-01-03,1,O,17,8
5,2017-01-03,2,I,24,7
5,2017-01-03,2,O,20,5
5,2017-01-03,3,I,17,5
5,2017-01-03,3,O,17,4
5,2017-01-03,4,I,23,4
5,2017-01-03,4,O,68,8
5,2017-01-03,5,I,76,17
5,2017-01-03,5,O,331,17
5,2017-01-03,6,I,275,34
5,2017-01-03,6,O,892,31
5,2017-01-03,7,I,370,49
5,2017-01-03,7,O,1470,90
5,2017-01-03,8,I,364,51
5,2017-01-03,8,O,928,75
5,2017-01-03,9,I,345,52
5,2017-01-03,9,O,664,48
5,2017-01-03,10,I,288,34
5,2017-01-03,10,O,465,34
5,2017-01-03,11,I,298,40
5,2017-01-03,11,O,401,51
5,2017-01-03,12,I,319,29
5,2017-01-03,12,O,396,42
5,2017-01-03,13,I,379,37
5,2017-01-03,13,O,424,44
5,2017-01-03,14,I,501,44
5,2017-01-03,14,O,485,63
5,2017-01-03,15,I,800,55
5,2017-01-03,15,O,541,88
5,2017-01-03,16,I,1086,85
5,2017-01-03,16,O,507,63
5,2017-01-03,17,I,1075,81
5,2017-01-03,17,O,473,51
5,2017-01-03,18,I,951,63
5,2017-01-03,18,O,354,47
5,2017-01-03,19,I,599,47
5,2017-01-03,19,O,294,42
5,2017-01-03,20,I,431,40
5,2017-01-03,20,O,167,29
5,2017-01-03,21,I,291,35
5,2017-01-03,21,O,137,35
5,2017-01-03,22,I,262,26
5,2017-01-03,22,O,107,28
5,2017-01-03,23,I,132,16
5,2017-01-03,23,O,78,16
5,2017-01-02,0,I,122,16
5,2017-01-02,0,O,72,17
5,2017-01-02,1,I,65,21
5,2017-01-02,1,O,34,15
5,2017-01-02,2,I,35,11
5,2017-01-02,2,O,29,8
5,2017-01-02,3,I,18,8
5,2017-01-02,3,O,14,8
5,2017-01-02,4,I,24,12
5,2017-01-02,4,O,34,4
5,2017-01-02,5,I,38,4
5,2017-01-02,5,O,95,14
5,2017-01-02,6,I,88,19
5,2017-01-02,6,O,196,14
5,2017-01-02,7,I,145,23
5,2017-01-02,7,O,258,36
5,2017-01-02,8,I,161,23
5,2017-01-02,8,O,311,35
5,2017-01-02,9,I,198,16
5,2017-01-02,9,O,337,29
5,2017-01-02,10,I,254,19
5,2017-01-02,10,O,421,30
5,2017-01-02,11,I,275,45
5,2017-01-02,11,O,476,47
5,2017-01-02,12,I,321,43
5,2017-01-02,12,O,529,52
5,2017-01-02,13,I,385,35
5,2017-01-02,13,O,489,64
5,2017-01-02,14,I,436,37
5,2017-01-02,14,O,440,51
5,2017-01-02,15,I,508,53
5,2017-01-02,15,O,447,53
5,2017-01-02,16,I,521,57
5,2017-01-02,16,O,424,59
5,2017-01-02,17,I,515,61
5,2017-01-02,17,O,376,68
5,2017-01-02,18,I,421,44
5,2017-01-02,18,O,321,38
5,2017-01-02,19,I,348,26
5,2017-01-02,19,O,221,30
5,2017-01-02,20,I,304,29
5,2017-01-02,20,O,159,37
5,2017-01-02,21,I,229,28
5,2017-01-02,21,O,127,27
5,2017-01-02,22,I,210,27
5,2017-01-02,22,O,100,21
5,2017-01-02,23,I,101,13
5,2017-01-02,23,O,99,17
5,2017-01-01,0,I,162,23
5,2017-01-01,0,O,170,38
5,2017-01-01,1,I,278,27
5,2017-01-01,1,O,178,44
5,2017-01-01,2,I,192,33
5,2017-01-01,2,O,99,29
5,2017-01-01,3,I,151,26
5,2017-01-01,3,O,54,25
5,2017-01-01,4,I,86,25
5,2017-01-01,4,O,44,18
5,2017-01-01,5,I,67,19
5,2017-01-01,5,O,62,14
5,2017-01-01,6,I,86,17
5,2017-01-01,6,O,101,10
5,2017-01-01,7,I,84,18
5,2017-01-01,7,O,112,17
5,2017-01-01,8,I,87,10
5,2017-01-01,8,O,129,22
5,2017-01-01,9,I,110,15
5,2017-01-01,9,O,180,22
5,2017-01-01,10,I,187,27
5,2017-01-01,10,O,278,32
5,2017-01-01,11,I,328,31
5,2017-01-01,11,O,334,38
5,2017-01-01,12,I,376,46
5,2017-01-01,12,O,427,44
5,2017-01-01,13,I,451,60
5,2017-01-01,13,O,463,57
5,2017-01-01,14,I,487,65
5,2017-01-01,14,O,483,58
5,2017-01-01,15,I,571,75
5,2017-01-01,15,O,495,73
5,2017-01-01,16,I,459,68
5,2017-01-01,16,O,476,77
5,2017-01-01,17,I,339,43
5,2017-01-01,17,O,367,73
5,2017-01-01,18,I,370,50
5,2017-01-01,18,O,347,55
5,2017-01-01,19,I,366,45
5,2017-01-01,19,O,283,52
5,2017-01-01,20,I,328,50
5,2017-01-01,20,O,258,39
5,2017-01-01,21,I,251,36
5,2017-01-01,21,O,209,48
5,2017-01-01,22,I,211,35
5,2017-01-01,22,O,163,33
5,2017-01-01,23,I,164,24
5,2017-01-01,23,O,122,30
5,2016-12-31,0,I,184,32
5,2016-12-31,0,O,80,25
5,2016-12-31,1,I,93,26
5,2016-12-31,1,O,62,16
5,2016-12-31,2,I,69,20
5,2016-12-31,2,O,28,11
5,2016-12-31,3,I,57,14
5,2016-12-31,3,O,28,15
